engagement_score,name,reply_text,stream_id,tweet_url
19949.462089518434,Donald Trump,"It's not constitutionally mandated but if you brag about all that shit, then fight like hell to keep it from going public.........kinda ruins your argument.",1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,"When he's hounded 24/7 about it from the media and Never Trumpers in Congress, he has more than a right to defend himself, which he does quite effectively.",1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,"He brags.

We ask for proof.

He fights to keep ""proof"" from the public.

You got duped. It's okay, it happens to idiots all the time. That's why they're idiots.",1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,"You're letting this dude sidestep the elephant in the room. The report, paid for by the American people and how the summaries provided by the legal team to require little to no redactions wasn't released because they're too inconvenient for the administration.",1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,What does this have to do with releasing tax returns and grades?,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
19949.462089518434,Donald Trump,Reading is fundamental.,1114523496237883392,https://twitter.com/realDonaldTrump/status/1114523496237883392
32978.51971849162,Donald Trump,"Thank you, next. Now send Kirstjen Nielsen to The Hague to stand trial for stripping all these immigrant children from their families and throwing them into internment camps.",1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,She can stand next to Obama. His policy. Congress won’t fix the loophole crap storm at border.,1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,Try again. President Trump and Attorney General Jeff Sessions introduced the new “zero tolerance” immigration policy in April 2018. This is not a policy of President Obama.,1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,Correct. Zero tolerance as in actually enforcing US Law on the books. Something Obama felt he was not obligated to do violating his oath of Office and impeachable.,1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,It is *legal* to apply for asylum in US. If Individual 1 wanted laws changed he had two years of majority power in Congress. Nothing even put on table.,1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,Asylum seekers can only ask for asylum at the first country they come to. These people passed through 2 or 3 countries.,1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,,1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,"Trumpsters only know how to watch Fox News clips with peoples voices muted out while commenters provide voice overs to fill in their lies for facts. They also don’t read much, kinda like Trump.",1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,Another one bites the dust.,1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,Only the very best...,1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,"It’s tempting to say “good riddance,” but then you realize he will most likely replace her with someone much worse.",1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,Dude you’re seriously part of the problem.  Instead of being a whiny bitch why don’t you actually come up with a cognizant thought.  Bet ya a Peso you can’t do it,1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,Sure thing there Ranger Rick.  What have you contributed?  What are tremendous thoughts?,1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
32978.51971849162,Donald Trump,Don't you have a baby to murder? God liberals are actually retarded.,1115011884154064896,https://twitter.com/realDonaldTrump/status/1115011884154064896
